Exposure,Theta_A,Seed,Article,t,N,B,A
fair,0.9000000000323621,74,b,4,0,0,0
fair,0.9000000000323621,74,b,5,0,0,0
fair,0.9000000000323621,74,b,6,0,0,0
fair,0.9000000000323621,74,b,7,0,0,0
fair,0.9000000000323621,74,b,8,0,0,0
fair,0.9000000000323621,74,b,9,0,0,0
fair,0.9000000000323621,75,b,0,69,69,0
fair,0.9000000000323621,75,b,1,4,3,1
fair,0.9000000000323621,75,b,2,1,1,0
fair,0.9000000000323621,75,b,3,0,0,0
fair,0.9000000000323621,75,b,4,0,0,0
fair,0.9000000000323621,75,b,5,0,0,0
fair,0.9000000000323621,75,b,6,0,0,0
fair,0.9000000000323621,75,b,7,0,0,0
fair,0.9000000000323621,75,b,8,0,0,0
fair,0.9000000000323621,75,b,9,0,0,0
fair,0.9000000000323621,76,b,0,69,69,0
fair,0.9000000000323621,76,b,1,1,1,0
fair,0.9000000000323621,76,b,2,0,0,0
fair,0.9000000000323621,76,b,3,0,0,0
fair,0.9000000000323621,76,b,4,0,0,0
fair,0.9000000000323621,76,b,5,0,0,0
fair,0.9000000000323621,76,b,6,0,0,0
fair,0.9000000000323621,76,b,7,0,0,0
fair,0.9000000000323621,76,b,8,0,0,0
fair,0.9000000000323621,76,b,9,0,0,0
fair,0.9000000000323621,77,b,0,69,69,0
fair,0.9000000000323621,77,b,1,1,1,0
fair,0.9000000000323621,77,b,2,0,0,0
fair,0.9000000000323621,77,b,3,0,0,0
fair,0.9000000000323621,77,b,4,0,0,0
fair,0.9000000000323621,77,b,5,0,0,0
fair,0.9000000000323621,77,b,6,0,0,0
fair,0.9000000000323621,77,b,7,0,0,0
fair,0.9000000000323621,77,b,8,0,0,0
fair,0.9000000000323621,77,b,9,0,0,0
fair,0.9000000000323621,78,b,0,69,69,0
fair,0.9000000000323621,78,b,1,3,3,0
fair,0.9000000000323621,78,b,2,0,0,0
fair,0.9000000000323621,78,b,3,0,0,0
fair,0.9000000000323621,78,b,4,0,0,0
fair,0.9000000000323621,78,b,5,0,0,0
fair,0.9000000000323621,78,b,6,0,0,0
fair,0.9000000000323621,78,b,7,0,0,0
fair,0.9000000000323621,78,b,8,0,0,0
fair,0.9000000000323621,78,b,9,0,0,0
fair,0.9000000000323621,79,b,0,69,69,0
fair,0.9000000000323621,79,b,1,0,0,0
fair,0.9000000000323621,79,b,2,0,0,0
fair,0.9000000000323621,79,b,3,0,0,0
fair,0.9000000000323621,79,b,4,0,0,0
fair,0.9000000000323621,79,b,5,0,0,0
fair,0.9000000000323621,79,b,6,0,0,0
fair,0.9000000000323621,79,b,7,0,0,0
fair,0.9000000000323621,79,b,8,0,0,0
fair,0.9000000000323621,79,b,9,0,0,0
fair,0.9000000000323621,80,b,0,69,69,0
fair,0.9000000000323621,80,b,1,2,2,0
fair,0.9000000000323621,80,b,2,0,0,0
fair,0.9000000000323621,80,b,3,0,0,0
fair,0.9000000000323621,80,b,4,0,0,0
fair,0.9000000000323621,80,b,5,0,0,0
fair,0.9000000000323621,80,b,6,0,0,0
fair,0.9000000000323621,80,b,7,0,0,0
fair,0.9000000000323621,80,b,8,0,0,0
fair,0.9000000000323621,80,b,9,0,0,0
fair,0.9000000000323621,81,b,0,69,69,0
fair,0.9000000000323621,81,b,1,2,2,0
fair,0.9000000000323621,81,b,2,0,0,0
fair,0.9000000000323621,81,b,3,0,0,0
fair,0.9000000000323621,81,b,4,0,0,0
fair,0.9000000000323621,81,b,5,0,0,0
fair,0.9000000000323621,81,b,6,0,0,0
fair,0.9000000000323621,81,b,7,0,0,0
fair,0.9000000000323621,81,b,8,0,0,0
fair,0.9000000000323621,81,b,9,0,0,0
fair,0.9000000000323621,82,b,0,69,69,0
fair,0.9000000000323621,82,b,1,2,2,0
fair,0.9000000000323621,82,b,2,0,0,0
fair,0.9000000000323621,82,b,3,0,0,0
fair,0.9000000000323621,82,b,4,0,0,0
fair,0.9000000000323621,82,b,5,0,0,0
fair,0.9000000000323621,82,b,6,0,0,0
fair,0.9000000000323621,82,b,7,0,0,0
fair,0.9000000000323621,82,b,8,0,0,0
fair,0.9000000000323621,82,b,9,0,0,0
fair,0.9000000000323621,83,b,0,69,69,0
fair,0.9000000000323621,83,b,1,3,3,0
fair,0.9000000000323621,83,b,2,0,0,0
fair,0.9000000000323621,83,b,3,0,0,0
fair,0.9000000000323621,83,b,4,0,0,0
fair,0.9000000000323621,83,b,5,0,0,0
fair,0.9000000000323621,83,b,6,0,0,0
fair,0.9000000000323621,83,b,7,0,0,0
fair,0.9000000000323621,83,b,8,0,0,0
fair,0.9000000000323621,83,b,9,0,0,0
fair,0.9000000000323621,84,b,0,69,69,0
fair,0.9000000000323621,84,b,1,4,4,0
fair,0.9000000000323621,84,b,2,0,0,0
fair,0.9000000000323621,84,b,3,0,0,0
fair,0.9000000000323621,84,b,4,0,0,0
fair,0.9000000000323621,84,b,5,0,0,0
fair,0.9000000000323621,84,b,6,0,0,0
fair,0.9000000000323621,84,b,7,0,0,0
fair,0.9000000000323621,84,b,8,0,0,0
fair,0.9000000000323621,84,b,9,0,0,0
fair,0.9000000000323621,85,b,0,69,69,0
fair,0.9000000000323621,85,b,1,4,4,0
fair,0.9000000000323621,85,b,2,0,0,0
fair,0.9000000000323621,85,b,3,0,0,0
fair,0.9000000000323621,85,b,4,0,0,0
fair,0.9000000000323621,85,b,5,0,0,0
fair,0.9000000000323621,85,b,6,0,0,0
fair,0.9000000000323621,85,b,7,0,0,0
fair,0.9000000000323621,85,b,8,0,0,0
fair,0.9000000000323621,85,b,9,0,0,0
fair,0.9000000000323621,86,b,0,69,69,0
fair,0.9000000000323621,86,b,1,6,5,1
fair,0.9000000000323621,86,b,2,1,1,0
fair,0.9000000000323621,86,b,3,0,0,0
fair,0.9000000000323621,86,b,4,0,0,0
fair,0.9000000000323621,86,b,5,0,0,0
fair,0.9000000000323621,86,b,6,0,0,0
fair,0.9000000000323621,86,b,7,0,0,0
fair,0.9000000000323621,86,b,8,0,0,0
fair,0.9000000000323621,86,b,9,0,0,0
fair,0.9000000000323621,87,b,0,69,69,0
fair,0.9000000000323621,87,b,1,3,3,0
fair,0.9000000000323621,87,b,2,0,0,0
fair,0.9000000000323621,87,b,3,0,0,0
fair,0.9000000000323621,87,b,4,0,0,0
fair,0.9000000000323621,87,b,5,0,0,0
fair,0.9000000000323621,87,b,6,0,0,0
fair,0.9000000000323621,87,b,7,0,0,0
fair,0.9000000000323621,87,b,8,0,0,0
fair,0.9000000000323621,87,b,9,0,0,0
fair,0.9000000000323621,88,b,0,69,69,0
fair,0.9000000000323621,88,b,1,6,6,0
fair,0.9000000000323621,88,b,2,0,0,0
fair,0.9000000000323621,88,b,3,0,0,0
fair,0.9000000000323621,88,b,4,0,0,0
fair,0.9000000000323621,88,b,5,0,0,0
fair,0.9000000000323621,88,b,6,0,0,0
fair,0.9000000000323621,88,b,7,0,0,0
fair,0.9000000000323621,88,b,8,0,0,0
fair,0.9000000000323621,88,b,9,0,0,0
fair,0.9000000000323621,89,b,0,69,69,0
fair,0.9000000000323621,89,b,1,2,2,0
fair,0.9000000000323621,89,b,2,0,0,0
fair,0.9000000000323621,89,b,3,0,0,0
fair,0.9000000000323621,89,b,4,0,0,0
fair,0.9000000000323621,89,b,5,0,0,0
fair,0.9000000000323621,89,b,6,0,0,0
fair,0.9000000000323621,89,b,7,0,0,0
fair,0.9000000000323621,89,b,8,0,0,0
fair,0.9000000000323621,89,b,9,0,0,0
fair,0.9000000000323621,90,b,0,69,69,0
fair,0.9000000000323621,90,b,1,3,3,0
fair,0.9000000000323621,90,b,2,0,0,0
fair,0.9000000000323621,90,b,3,0,0,0
fair,0.9000000000323621,90,b,4,0,0,0
fair,0.9000000000323621,90,b,5,0,0,0
fair,0.9000000000323621,90,b,6,0,0,0
fair,0.9000000000323621,90,b,7,0,0,0
fair,0.9000000000323621,90,b,8,0,0,0
fair,0.9000000000323621,90,b,9,0,0,0
fair,0.9000000000323621,91,b,0,69,69,0
fair,0.9000000000323621,91,b,1,2,2,0
fair,0.9000000000323621,91,b,2,1,1,0
fair,0.9000000000323621,91,b,3,0,0,0
fair,0.9000000000323621,91,b,4,0,0,0
fair,0.9000000000323621,91,b,5,0,0,0
fair,0.9000000000323621,91,b,6,0,0,0
fair,0.9000000000323621,91,b,7,0,0,0
fair,0.9000000000323621,91,b,8,0,0,0
fair,0.9000000000323621,91,b,9,0,0,0
fair,0.9000000000323621,92,b,0,69,69,0
fair,0.9000000000323621,92,b,1,2,2,0
fair,0.9000000000323621,92,b,2,0,0,0
fair,0.9000000000323621,92,b,3,0,0,0
fair,0.9000000000323621,92,b,4,0,0,0
fair,0.9000000000323621,92,b,5,0,0,0
fair,0.9000000000323621,92,b,6,0,0,0
fair,0.9000000000323621,92,b,7,0,0,0
fair,0.9000000000323621,92,b,8,0,0,0
fair,0.9000000000323621,92,b,9,0,0,0
fair,0.9000000000323621,93,b,0,69,69,0
fair,0.9000000000323621,93,b,1,2,2,0
fair,0.9000000000323621,93,b,2,0,0,0
fair,0.9000000000323621,93,b,3,0,0,0
fair,0.9000000000323621,93,b,4,0,0,0
fair,0.9000000000323621,93,b,5,0,0,0
fair,0.9000000000323621,93,b,6,0,0,0
fair,0.9000000000323621,93,b,7,0,0,0
fair,0.9000000000323621,93,b,8,0,0,0
fair,0.9000000000323621,93,b,9,0,0,0
fair,0.9000000000323621,94,b,0,69,69,0
fair,0.9000000000323621,94,b,1,4,4,0
fair,0.9000000000323621,94,b,2,0,0,0
fair,0.9000000000323621,94,b,3,0,0,0
fair,0.9000000000323621,94,b,4,0,0,0
fair,0.9000000000323621,94,b,5,0,0,0
fair,0.9000000000323621,94,b,6,0,0,0
fair,0.9000000000323621,94,b,7,0,0,0
fair,0.9000000000323621,94,b,8,0,0,0
fair,0.9000000000323621,94,b,9,0,0,0
fair,0.9000000000323621,95,b,0,69,69,0
fair,0.9000000000323621,95,b,1,3,3,0
fair,0.9000000000323621,95,b,2,0,0,0
fair,0.9000000000323621,95,b,3,0,0,0
fair,0.9000000000323621,95,b,4,0,0,0
fair,0.9000000000323621,95,b,5,0,0,0
fair,0.9000000000323621,95,b,6,0,0,0
fair,0.9000000000323621,95,b,7,0,0,0
fair,0.9000000000323621,95,b,8,0,0,0
fair,0.9000000000323621,95,b,9,0,0,0
fair,0.9000000000323621,96,b,0,69,69,0
fair,0.9000000000323621,96,b,1,4,4,0
fair,0.9000000000323621,96,b,2,0,0,0
fair,0.9000000000323621,96,b,3,0,0,0
fair,0.9000000000323621,96,b,4,0,0,0
fair,0.9000000000323621,96,b,5,0,0,0
fair,0.9000000000323621,96,b,6,0,0,0
fair,0.9000000000323621,96,b,7,0,0,0
fair,0.9000000000323621,96,b,8,0,0,0
fair,0.9000000000323621,96,b,9,0,0,0
fair,0.9000000000323621,97,b,0,69,69,0
fair,0.9000000000323621,97,b,1,3,3,0
fair,0.9000000000323621,97,b,2,0,0,0
fair,0.9000000000323621,97,b,3,0,0,0
fair,0.9000000000323621,97,b,4,0,0,0
fair,0.9000000000323621,97,b,5,0,0,0
fair,0.9000000000323621,97,b,6,0,0,0
fair,0.9000000000323621,97,b,7,0,0,0
fair,0.9000000000323621,97,b,8,0,0,0
fair,0.9000000000323621,97,b,9,0,0,0
fair,0.9000000000323621,98,b,0,69,69,0
fair,0.9000000000323621,98,b,1,8,8,0
fair,0.9000000000323621,98,b,2,1,1,0
fair,0.9000000000323621,98,b,3,0,0,0
fair,0.9000000000323621,98,b,4,0,0,0
fair,0.9000000000323621,98,b,5,0,0,0
fair,0.9000000000323621,98,b,6,0,0,0
fair,0.9000000000323621,98,b,7,0,0,0
fair,0.9000000000323621,98,b,8,0,0,0
fair,0.9000000000323621,98,b,9,0,0,0
fair,0.9000000000323621,99,b,0,69,69,0
fair,0.9000000000323621,99,b,1,1,1,0
fair,0.9000000000323621,99,b,2,0,0,0
fair,0.9000000000323621,99,b,3,0,0,0
fair,0.9000000000323621,99,b,4,0,0,0
fair,0.9000000000323621,99,b,5,0,0,0
fair,0.9000000000323621,99,b,6,0,0,0
fair,0.9000000000323621,99,b,7,0,0,0
fair,0.9000000000323621,99,b,8,0,0,0
fair,0.9000000000323621,99,b,9,0,0,0
half,0.5,0,a,0,69,0,69
half,0.5,0,a,1,5,0,5
half,0.5,0,a,2,0,0,0
half,0.5,0,a,3,0,0,0
half,0.5,0,a,4,0,0,0
half,0.5,0,a,5,0,0,0
half,0.5,0,a,6,0,0,0
half,0.5,0,a,7,0,0,0
half,0.5,0,a,8,0,0,0
half,0.5,0,a,9,0,0,0
half,0.5,1,a,0,69,0,69
half,0.5,1,a,1,2,1,1
half,0.5,1,a,2,0,0,0
half,0.5,1,a,3,0,0,0
half,0.5,1,a,4,0,0,0
half,0.5,1,a,5,0,0,0
half,0.5,1,a,6,0,0,0
half,0.5,1,a,7,0,0,0
half,0.5,1,a,8,0,0,0
half,0.5,1,a,9,0,0,0
half,0.5,2,a,0,69,0,69
half,0.5,2,a,1,0,0,0
half,0.5,2,a,2,0,0,0
half,0.5,2,a,3,0,0,0
half,0.5,2,a,4,0,0,0
half,0.5,2,a,5,0,0,0
half,0.5,2,a,6,0,0,0
half,0.5,2,a,7,0,0,0
half,0.5,2,a,8,0,0,0
half,0.5,2,a,9,0,0,0
half,0.5,3,a,0,69,0,69
half,0.5,3,a,1,1,0,1
half,0.5,3,a,2,0,0,0
half,0.5,3,a,3,0,0,0
half,0.5,3,a,4,0,0,0
half,0.5,3,a,5,0,0,0
half,0.5,3,a,6,0,0,0
half,0.5,3,a,7,0,0,0
half,0.5,3,a,8,0,0,0
half,0.5,3,a,9,0,0,0
half,0.5,4,a,0,69,0,69
half,0.5,4,a,1,0,0,0
half,0.5,4,a,2,0,0,0
half,0.5,4,a,3,0,0,0
half,0.5,4,a,4,0,0,0
half,0.5,4,a,5,0,0,0
half,0.5,4,a,6,0,0,0
half,0.5,4,a,7,0,0,0
half,0.5,4,a,8,0,0,0
half,0.5,4,a,9,0,0,0
half,0.5,5,a,0,69,0,69
half,0.5,5,a,1,0,0,0
half,0.5,5,a,2,0,0,0
half,0.5,5,a,3,0,0,0
half,0.5,5,a,4,0,0,0
half,0.5,5,a,5,0,0,0
half,0.5,5,a,6,0,0,0
half,0.5,5,a,7,0,0,0
half,0.5,5,a,8,0,0,0
half,0.5,5,a,9,0,0,0
half,0.5,6,a,0,69,0,69
half,0.5,6,a,1,0,0,0
half,0.5,6,a,2,0,0,0
half,0.5,6,a,3,0,0,0
half,0.5,6,a,4,0,0,0
half,0.5,6,a,5,0,0,0
half,0.5,6,a,6,0,0,0
half,0.5,6,a,7,0,0,0
half,0.5,6,a,8,0,0,0
half,0.5,6,a,9,0,0,0
half,0.5,7,a,0,69,0,69
half,0.5,7,a,1,2,1,1
half,0.5,7,a,2,0,0,0
half,0.5,7,a,3,0,0,0
half,0.5,7,a,4,0,0,0
half,0.5,7,a,5,0,0,0
half,0.5,7,a,6,0,0,0
half,0.5,7,a,7,0,0,0
half,0.5,7,a,8,0,0,0
half,0.5,7,a,9,0,0,0
half,0.5,8,a,0,69,0,69
half,0.5,8,a,1,3,0,3
half,0.5,8,a,2,0,0,0
half,0.5,8,a,3,0,0,0
half,0.5,8,a,4,0,0,0
half,0.5,8,a,5,0,0,0
half,0.5,8,a,6,0,0,0
half,0.5,8,a,7,0,0,0
half,0.5,8,a,8,0,0,0
half,0.5,8,a,9,0,0,0
half,0.5,9,a,0,69,0,69
half,0.5,9,a,1,0,0,0
half,0.5,9,a,2,0,0,0
half,0.5,9,a,3,0,0,0
half,0.5,9,a,4,0,0,0
half,0.5,9,a,5,0,0,0
half,0.5,9,a,6,0,0,0
half,0.5,9,a,7,0,0,0
half,0.5,9,a,8,0,0,0
half,0.5,9,a,9,0,0,0
half,0.5,10,a,0,69,0,69
half,0.5,10,a,1,1,0,1
half,0.5,10,a,2,0,0,0
half,0.5,10,a,3,0,0,0
half,0.5,10,a,4,0,0,0
half,0.5,10,a,5,0,0,0
half,0.5,10,a,6,0,0,0
half,0.5,10,a,7,0,0,0
half,0.5,10,a,8,0,0,0
half,0.5,10,a,9,0,0,0
half,0.5,11,a,0,69,0,69
half,0.5,11,a,1,3,0,3
half,0.5,11,a,2,0,0,0
half,0.5,11,a,3,0,0,0
half,0.5,11,a,4,0,0,0
half,0.5,11,a,5,0,0,0
half,0.5,11,a,6,0,0,0
half,0.5,11,a,7,0,0,0
half,0.5,11,a,8,0,0,0
half,0.5,11,a,9,0,0,0
half,0.5,12,a,0,69,0,69
half,0.5,12,a,1,1,0,1
half,0.5,12,a,2,0,0,0
half,0.5,12,a,3,0,0,0
half,0.5,12,a,4,0,0,0
half,0.5,12,a,5,0,0,0
half,0.5,12,a,6,0,0,0
half,0.5,12,a,7,0,0,0
half,0.5,12,a,8,0,0,0
half,0.5,12,a,9,0,0,0
half,0.5,13,a,0,69,0,69
half,0.5,13,a,1,3,0,3
half,0.5,13,a,2,0,0,0
half,0.5,13,a,3,0,0,0
half,0.5,13,a,4,0,0,0
half,0.5,13,a,5,0,0,0
half,0.5,13,a,6,0,0,0
half,0.5,13,a,7,0,0,0
half,0.5,13,a,8,0,0,0
half,0.5,13,a,9,0,0,0
half,0.5,14,a,0,69,0,69
half,0.5,14,a,1,1,0,1
half,0.5,14,a,2,0,0,0
half,0.5,14,a,3,0,0,0
half,0.5,14,a,4,0,0,0
half,0.5,14,a,5,0,0,0
half,0.5,14,a,6,0,0,0
half,0.5,14,a,7,0,0,0
half,0.5,14,a,8,0,0,0
half,0.5,14,a,9,0,0,0
half,0.5,15,a,0,69,0,69
half,0.5,15,a,1,2,0,2
half,0.5,15,a,2,0,0,0
half,0.5,15,a,3,0,0,0
half,0.5,15,a,4,0,0,0
half,0.5,15,a,5,0,0,0
half,0.5,15,a,6,0,0,0
half,0.5,15,a,7,0,0,0
half,0.5,15,a,8,0,0,0
half,0.5,15,a,9,0,0,0
half,0.5,16,a,0,69,0,69
half,0.5,16,a,1,1,0,1
half,0.5,16,a,2,0,0,0
half,0.5,16,a,3,0,0,0
half,0.5,16,a,4,0,0,0
half,0.5,16,a,5,0,0,0
half,0.5,16,a,6,0,0,0
half,0.5,16,a,7,0,0,0
half,0.5,16,a,8,0,0,0
half,0.5,16,a,9,0,0,0
half,0.5,17,a,0,69,0,69
half,0.5,17,a,1,1,0,1
half,0.5,17,a,2,0,0,0
half,0.5,17,a,3,0,0,0
half,0.5,17,a,4,0,0,0
half,0.5,17,a,5,0,0,0
half,0.5,17,a,6,0,0,0
half,0.5,17,a,7,0,0,0
half,0.5,17,a,8,0,0,0
half,0.5,17,a,9,0,0,0
half,0.5,18,a,0,69,0,69
half,0.5,18,a,1,3,0,3
half,0.5,18,a,2,0,0,0
half,0.5,18,a,3,0,0,0
half,0.5,18,a,4,0,0,0
half,0.5,18,a,5,0,0,0
half,0.5,18,a,6,0,0,0
half,0.5,18,a,7,0,0,0
half,0.5,18,a,8,0,0,0
half,0.5,18,a,9,0,0,0
half,0.5,19,a,0,69,0,69
half,0.5,19,a,1,2,0,2
half,0.5,19,a,2,0,0,0
half,0.5,19,a,3,0,0,0
half,0.5,19,a,4,0,0,0
half,0.5,19,a,5,0,0,0
half,0.5,19,a,6,0,0,0
half,0.5,19,a,7,0,0,0
half,0.5,19,a,8,0,0,0
half,0.5,19,a,9,0,0,0
half,0.5,20,a,0,69,0,69
half,0.5,20,a,1,1,0,1
half,0.5,20,a,2,0,0,0
half,0.5,20,a,3,0,0,0
half,0.5,20,a,4,0,0,0
half,0.5,20,a,5,0,0,0
half,0.5,20,a,6,0,0,0
half,0.5,20,a,7,0,0,0
half,0.5,20,a,8,0,0,0
half,0.5,20,a,9,0,0,0
half,0.5,21,a,0,69,0,69
half,0.5,21,a,1,3,0,3
half,0.5,21,a,2,0,0,0
half,0.5,21,a,3,0,0,0
half,0.5,21,a,4,0,0,0
half,0.5,21,a,5,0,0,0
half,0.5,21,a,6,0,0,0
half,0.5,21,a,7,0,0,0
half,0.5,21,a,8,0,0,0
half,0.5,21,a,9,0,0,0
half,0.5,22,a,0,69,0,69
half,0.5,22,a,1,1,0,1
half,0.5,22,a,2,0,0,0
half,0.5,22,a,3,0,0,0
half,0.5,22,a,4,0,0,0
half,0.5,22,a,5,0,0,0
half,0.5,22,a,6,0,0,0
half,0.5,22,a,7,0,0,0
half,0.5,22,a,8,0,0,0
half,0.5,22,a,9,0,0,0
half,0.5,23,a,0,69,0,69
half,0.5,23,a,1,1,0,1
half,0.5,23,a,2,0,0,0
half,0.5,23,a,3,0,0,0
half,0.5,23,a,4,0,0,0
half,0.5,23,a,5,0,0,0
half,0.5,23,a,6,0,0,0
half,0.5,23,a,7,0,0,0
half,0.5,23,a,8,0,0,0
half,0.5,23,a,9,0,0,0
half,0.5,24,a,0,69,0,69
half,0.5,24,a,1,3,2,1
half,0.5,24,a,2,0,0,0
half,0.5,24,a,3,0,0,0
half,0.5,24,a,4,0,0,0
half,0.5,24,a,5,0,0,0
half,0.5,24,a,6,0,0,0
half,0.5,24,a,7,0,0,0
half,0.5,24,a,8,0,0,0
half,0.5,24,a,9,0,0,0
half,0.5,25,a,0,69,0,69
half,0.5,25,a,1,1,0,1
half,0.5,25,a,2,0,0,0
half,0.5,25,a,3,0,0,0
half,0.5,25,a,4,0,0,0
half,0.5,25,a,5,0,0,0
half,0.5,25,a,6,0,0,0
half,0.5,25,a,7,0,0,0
half,0.5,25,a,8,0,0,0
half,0.5,25,a,9,0,0,0
half,0.5,26,a,0,69,0,69
half,0.5,26,a,1,3,0,3
half,0.5,26,a,2,0,0,0
half,0.5,26,a,3,0,0,0
half,0.5,26,a,4,0,0,0
half,0.5,26,a,5,0,0,0
half,0.5,26,a,6,0,0,0
half,0.5,26,a,7,0,0,0
half,0.5,26,a,8,0,0,0
half,0.5,26,a,9,0,0,0
half,0.5,27,a,0,69,0,69
half,0.5,27,a,1,0,0,0
half,0.5,27,a,2,0,0,0
half,0.5,27,a,3,0,0,0
half,0.5,27,a,4,0,0,0
half,0.5,27,a,5,0,0,0
half,0.5,27,a,6,0,0,0
half,0.5,27,a,7,0,0,0
half,0.5,27,a,8,0,0,0
half,0.5,27,a,9,0,0,0
half,0.5,28,a,0,69,0,69
half,0.5,28,a,1,0,0,0
half,0.5,28,a,2,0,0,0
half,0.5,28,a,3,0,0,0
half,0.5,28,a,4,0,0,0
half,0.5,28,a,5,0,0,0
half,0.5,28,a,6,0,0,0
half,0.5,28,a,7,0,0,0
half,0.5,28,a,8,0,0,0
half,0.5,28,a,9,0,0,0
half,0.5,29,a,0,69,0,69
half,0.5,29,a,1,3,0,3
half,0.5,29,a,2,0,0,0
half,0.5,29,a,3,0,0,0
half,0.5,29,a,4,0,0,0
half,0.5,29,a,5,0,0,0
half,0.5,29,a,6,0,0,0
half,0.5,29,a,7,0,0,0
half,0.5,29,a,8,0,0,0
half,0.5,29,a,9,0,0,0
half,0.5,30,a,0,69,0,69
half,0.5,30,a,1,2,0,2
half,0.5,30,a,2,0,0,0
half,0.5,30,a,3,0,0,0
half,0.5,30,a,4,0,0,0
half,0.5,30,a,5,0,0,0
half,0.5,30,a,6,0,0,0
half,0.5,30,a,7,0,0,0
half,0.5,30,a,8,0,0,0
half,0.5,30,a,9,0,0,0
half,0.5,31,a,0,69,0,69
half,0.5,31,a,1,1,0,1
half,0.5,31,a,2,0,0,0
half,0.5,31,a,3,0,0,0
half,0.5,31,a,4,0,0,0
half,0.5,31,a,5,0,0,0
half,0.5,31,a,6,0,0,0
half,0.5,31,a,7,0,0,0
half,0.5,31,a,8,0,0,0
half,0.5,31,a,9,0,0,0
half,0.5,32,a,0,69,0,69
half,0.5,32,a,1,2,0,2
half,0.5,32,a,2,0,0,0
half,0.5,32,a,3,0,0,0
half,0.5,32,a,4,0,0,0
half,0.5,32,a,5,0,0,0
half,0.5,32,a,6,0,0,0
half,0.5,32,a,7,0,0,0
half,0.5,32,a,8,0,0,0
half,0.5,32,a,9,0,0,0
half,0.5,33,a,0,69,0,69
half,0.5,33,a,1,3,1,2
half,0.5,33,a,2,0,0,0
half,0.5,33,a,3,0,0,0
half,0.5,33,a,4,0,0,0
half,0.5,33,a,5,0,0,0
half,0.5,33,a,6,0,0,0
half,0.5,33,a,7,0,0,0
half,0.5,33,a,8,0,0,0
half,0.5,33,a,9,0,0,0
half,0.5,34,a,0,69,0,69
half,0.5,34,a,1,4,0,4
half,0.5,34,a,2,0,0,0
half,0.5,34,a,3,0,0,0
half,0.5,34,a,4,0,0,0
half,0.5,34,a,5,0,0,0
half,0.5,34,a,6,0,0,0
half,0.5,34,a,7,0,0,0
half,0.5,34,a,8,0,0,0
half,0.5,34,a,9,0,0,0
half,0.5,35,a,0,69,0,69
half,0.5,35,a,1,1,0,1
half,0.5,35,a,2,0,0,0
half,0.5,35,a,3,0,0,0
half,0.5,35,a,4,0,0,0
half,0.5,35,a,5,0,0,0
half,0.5,35,a,6,0,0,0
half,0.5,35,a,7,0,0,0
half,0.5,35,a,8,0,0,0
half,0.5,35,a,9,0,0,0
half,0.5,36,a,0,69,0,69
half,0.5,36,a,1,5,0,5
half,0.5,36,a,2,0,0,0
half,0.5,36,a,3,0,0,0
half,0.5,36,a,4,0,0,0
half,0.5,36,a,5,0,0,0
half,0.5,36,a,6,0,0,0
half,0.5,36,a,7,0,0,0
half,0.5,36,a,8,0,0,0
half,0.5,36,a,9,0,0,0
half,0.5,37,a,0,69,0,69
half,0.5,37,a,1,4,0,4
half,0.5,37,a,2,0,0,0
half,0.5,37,a,3,0,0,0
half,0.5,37,a,4,0,0,0
half,0.5,37,a,5,0,0,0
half,0.5,37,a,6,0,0,0
half,0.5,37,a,7,0,0,0
half,0.5,37,a,8,0,0,0
half,0.5,37,a,9,0,0,0
half,0.5,38,a,0,69,0,69
half,0.5,38,a,1,4,0,4
half,0.5,38,a,2,0,0,0
half,0.5,38,a,3,0,0,0
half,0.5,38,a,4,0,0,0
half,0.5,38,a,5,0,0,0
half,0.5,38,a,6,0,0,0
half,0.5,38,a,7,0,0,0
half,0.5,38,a,8,0,0,0
half,0.5,38,a,9,0,0,0
half,0.5,39,a,0,69,0,69
half,0.5,39,a,1,1,0,1
half,0.5,39,a,2,0,0,0
half,0.5,39,a,3,0,0,0
half,0.5,39,a,4,0,0,0
half,0.5,39,a,5,0,0,0
half,0.5,39,a,6,0,0,0
half,0.5,39,a,7,0,0,0
half,0.5,39,a,8,0,0,0
half,0.5,39,a,9,0,0,0
half,0.5,40,a,0,69,0,69
half,0.5,40,a,1,2,0,2
half,0.5,40,a,2,0,0,0
half,0.5,40,a,3,0,0,0
half,0.5,40,a,4,0,0,0
half,0.5,40,a,5,0,0,0
half,0.5,40,a,6,0,0,0
half,0.5,40,a,7,0,0,0
half,0.5,40,a,8,0,0,0
half,0.5,40,a,9,0,0,0
half,0.5,41,a,0,69,0,69
half,0.5,41,a,1,1,0,1
half,0.5,41,a,2,0,0,0
half,0.5,41,a,3,0,0,0
half,0.5,41,a,4,0,0,0
half,0.5,41,a,5,0,0,0
half,0.5,41,a,6,0,0,0
half,0.5,41,a,7,0,0,0
half,0.5,41,a,8,0,0,0
half,0.5,41,a,9,0,0,0
half,0.5,42,a,0,69,0,69
half,0.5,42,a,1,2,0,2
half,0.5,42,a,2,1,0,1
half,0.5,42,a,3,0,0,0
half,0.5,42,a,4,0,0,0
half,0.5,42,a,5,0,0,0
half,0.5,42,a,6,0,0,0
half,0.5,42,a,7,0,0,0
half,0.5,42,a,8,0,0,0
half,0.5,42,a,9,0,0,0
half,0.5,43,a,0,69,0,69
half,0.5,43,a,1,0,0,0
half,0.5,43,a,2,0,0,0
half,0.5,43,a,3,0,0,0
half,0.5,43,a,4,0,0,0
